FID;FID1;FID_;site_name;sample_nam;series;year;campaign;julian_day;sampling_d;sample_typ;soil_type;lat;long;km_hq;flow_dista;position;depth;depth_sate;secchi;width;elevation;elevation_;flow_accum;velocity_d;velocity_1;discharge_;velocity_2;discharge1;velocity_c;velocity_s;discharg_1;Seepage_me;strahler_s;slope;distance_t;distance_f;catchment_;atm_pressu;temp_water;do_perc_ys;do_cor_per;do_conc_ys;cond_ysi;ph_ysi;alkalinity;wind_max_k;wind_avg_k;temp_air_k;humidity_r;pressure_a;bact_abund;bact_abu_1;bact_produ;chla;chla_se;TP;TP_se;TN;TN_se;NH4;NH4_se;NOx;NOx_se;NO2;NO2_se;NO3;NO3_se;Fe;DOC;DOC_se;DIC;DIC_se;lability;lability_s;photodegra;photodeg_1;C1;C2;C3;C4;C5;C6;CDOM;pco2_heads;pco2_hea_1;pch4_heads;pch4_hea_1;pco2_hea_2;pco2_hea_3;pch4_hea_2;pch4_hea_3;pn2o_heads;pn2o_hea_1;flux_co2;flux_ch4;kco2_flux;kch4_flux;k600;kch4_k600;Rn;Rn_se;d13C_co2;d13C_co2_s;d13C_ch4;d13C_ch4_s;d2H_h2o;dO18_h2o;dO17_h2o;d13C_DOC;d13C_DIC;POM_PIM;POM_PIM_se;POM;PIM;POM_N_perc;POM_C_perc;POC;d13C_POM;Comments;sample_t_1;wrt_1508;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y;pointid
218;218;221;TR-058.85;T43;TR;2015;2;225;2015-08-13 00:00:00;Tributary;NA;50,434300000000000;-63,253320000000002;58.85;415.15;NA;0,380000000000000;NA;NA;3;NA;0;NA;NA;NA;NA;NA;NA;NA;0.418;NA;NA;NA;NA;NA;55,872058808900000;169,435228287000001;791,700000000000045;17,649999999999999;91,200000000000003;87,653508834999997;8,710000000000001;17;5,140000000000000;0,000000000000000;0.6;0.3;19;100;997.8;1687000;101000;0,000000000000000;0,671125000000000;0,000000000000000;8,487725724820001;0,000000000000000;0,125078500000000;0,004221000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;11,860193349599999;0,437692552852000;1.32317008392648;0.0132795070647143;NA;NA;0,000000000000000;0,000000000000000;0,138261586590000;1,346604285710000;0,508150375395000;0,228034348958000;0,466826938392000;NA;8,521100000000001;2940,358282400000007;16,414142587299999;729,635840275999954;34,818253081800002;3982,517529950000153;407,893492075999973;818,236960515999954;6,810522435380000;NA;NA;1067.87410369536;13.950499278315;9.87874871737687;11.7201414923585;10.6842329553881;12.8765507180039;0,000000000000000;NA;-21,542093045300000;0,433183441722000;-53,377105473100002;0,239006044455000;-76.657154;-11.13278;NA;-27.8;-22.28;NA;NA;NA;NA;NA;NA;NA;NA;NA;Tributary;0,002224513043480;407071;0,000000000000000;-63,253333333299999;50,434375000000003;522386
219;219;222;TR-066.57;T44;TR;2015;2;225;2015-08-13 00:00:00;Tributary;NA;50,494509999999998;-63,256050000000002;66.57;407.43;NA;0,200000000000000;NA;NA;7.3;NA;0;NA;NA;NA;NA;NA;NA;NA;0.481824661439772;NA;NA;NA;NA;NA;63,086845852000003;168,779171816999991;751,200000000000045;17,420000000000002;103,000000000000000;104,391976391000000;9,890000000000001;11;5,400000000000000;0,000000000000000;0.4;0.1;17.8;100;1000.6;1228000;7000;0,000000000000000;0,767000000000000;0,095875000000000;9,925148623209999;1,149938318710000;0,136532000000000;0,024460500000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;11,116009773700000;0,323488792096000;0.421225964092213;0.00265590141293869;NA;NA;0,000000000000000;0,000000000000000;0,083505424777700;1,494330075640000;0,711512406727000;0,174589381889000;0,559757626654000;NA;7,599900000000000;638,268037906000018;12,247509352500000;22,488017876099999;0,582235547809000;759,043052599000021;25,743584610300001;13,656008224700001;1,666460546150000;NA;NA;57.5578225421173;0.32150272890681;4.99471038552492;9.41894441020673;5.44500744674181;10.4283444294213;0,000000000000000;NA;-17,720667267100001;0,215637727692000;-47,918120258999998;2,196102439370000;-76.10678;-11.271332;NA;-27.87;-22.27;NA;NA;NA;NA;NA;NA;NA;NA;NA;Tributary;0,214245086461000;400255;0,000000000000000;-63,256041666700000;50,494583333300000;513289
220;220;223;TR-060.61;T46;TR;2015;2;225;2015-08-13 00:00:00;Tributary;NA;50,451099999999997;-63,246209999999998;60.61;413.39;NA;0,200000000000000;NA;NA;1.35;NA;0;NA;NA;NA;NA;NA;NA;NA;1.12272727272727;NA;NA;NA;NA;NA;57,776064485399999;169,355691428000000;751,000000000000000;14,900000000000000;96,799999999999997;97,894953905799994;9,779999999999999;21;5,820000000000000;0,000000000000000;0;0;19.4;100;1000.4;728500;13500;0,000000000000000;0,000000000000000;0,000000000000000;13,231221289500001;0,000000000000000;0,128133500000000;0,015077000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;15,854137894400001;0,196005524275000;1.256772548603;0.00743652395621817;NA;NA;0,000000000000000;0,000000000000000;0,135624736460000;1,369899973830000;0,370671664831000;0,298691818943000;0,403554072663000;NA;16,927050000000001;2364,585073669999929;3,936844260680000;323,594132976000026;7,057792222260000;2043,476087850000113;72,559907988299997;239,694742251999998;5,397273313870000;NA;NA;635.388375658635;5.33751236307464;6.95504681330071;9.54656908898103;8.29228458361371;11.5289033124124;161,198751765999987;61.3659836470997;-19,835159913900000;0,325259883923000;-58,488310391299997;0,094381425116900;-74.198793;-10.879117;NA;-27.5;-20.96;NA;NA;NA;NA;NA;NA;NA;NA;NA;Tributary;0,118640271732000;406775;0,007086396362240;-63,244374999999998;50,436041666700000;521940
221;221;224;NA;HW24;NA;2016;1;162;2016-06-10 00:00:00;Hyporheic;NA;51,212850000000003;-63,922640000000001;NA;NA;NA;0,000000000000000;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;243,521380493000009;0,270598933715000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;216,667567265000002;NA;NA;NA;NA;NA;1796000;1333;0,690061174851000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;1,415943256400000;0,058755028583500;5.10745289011222;0.0344060978191737;NA;NA;0,000000000000000;0,000000000000000;0,021768870376500;0,023332237709800;0,016035087299600;0,023446088406500;0,015961297303000;NA;0,460600000000000;6291,369217350000326;217,537283136000013;7,308839198800000;1,193095584160000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;3750,271189510000113;534.980710646366;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-100.978395;-14.440448;NA;-26.41;-22.59;NA;NA;NA;NA;NA;NA;NA;NA;NA;Hyporheic;0,167978467777000;322578;0,000000000000000;-63,922708333300001;51,212916666700004;409352
222;222;225;NA;HW25;NA;2016;1;162;2016-06-10 00:00:00;Hyporheic;NA;51,209539999999997;-63,420929999999998;NA;NA;NA;0,000000000000000;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;170,911168691999990;0,035469315684000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;74,838234530700007;NA;NA;NA;NA;NA;1411375;4625;0,827601999736000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;3,003917001910000;0,010057167054800;2.87740842684734;0.00635189498189884;NA;NA;0,000000000000000;0,000000000000000;0,064394327785700;0,039891356585200;0,033987713456600;0,032550805557800;0,012881335556900;NA;1,036350000000000;2703,517543939999996;116,096340713999993;24,209943539400001;21,286514306800001;2395,770113789999868;70,612595817400006;2,063330514020000;0,077954489320200;NA;NA;NA;NA;NA;NA;NA;NA;1571,375314410000101;286.449817497979;-27,802132166600000;0,044994238809000;-63,843954637200000;24,931093296200000;-101.145663;-14.510396;NA;-27.03;-21.69;NA;NA;NA;NA;NA;NA;NA;NA;NA;Hyporheic;0,002224513043480;322534;0,000000000000000;-63,416874999999997;51,213124999999998;409303
223;223;226;NA;HW26;NA;2016;1;163;2016-06-11 00:00:00;Hyporheic;NA;51,366570000000003;-63,877209999999998;NA;NA;NA;0,000000000000000;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;239,196949426000003;0,020421332635000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;37,977288134200002;NA;NA;NA;NA;NA;10105000;15000;0,282430101099000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;6,080351471520000;0,003705272073130;2.34649587126826;0.000529324582663877;NA;NA;0,000000000000000;0,000000000000000;0,116057580905000;0,057595780772800;0,070006343263200;0,056668480567400;0,028105206573500;NA;5,181750000000000;5229,778182269999888;277,711307530999989;4,208708323450000;0,883835522584000;2209,589279979999901;15,178539030900000;4,407137241240000;0,158320244919000;NA;NA;NA;NA;NA;NA;NA;NA;2355,757979829999840;348.82090838501;-25,929848699800001;0,197080790138000;-92,229056603499998;9,774995063060000;-102.787216;-14.455374;NA;-26.77;-21.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;Hyporheic;0,160314400362000;283874;0,000000000000000;-63,877291666700003;51,366666666699999;363854
224;224;227;NA;HW27;NA;2016;1;163;2016-06-11 00:00:00;Hyporheic;NA;51,366160000000001;-63,875729999999997;NA;NA;NA;0,000000000000000;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;239,083720679000010;0,040582244450000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;58,935486757800000;NA;NA;NA;NA;NA;3487778;3889;0,286312301802000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;7,207283506250000;0,107982214694000;3.921765826805;0.0471098877831988;NA;NA;0,000000000000000;0,000000000000000;0,128857680561000;0,061756621434100;0,080158802317800;0,063166237526900;0,024409458319600;NA;5,527200000000000;5916,098648999999568;24,543833106299999;791,657388541000046;49,512375268400000;1400,172270620000063;169,916207525999994;90,737809723799998;6,156318142270000;NA;NA;NA;NA;NA;NA;NA;NA;2696,925160610000148;358.798777211845;-24,135840455499999;0,291390984194000;-62,554520973300001;0,514828539671000;-103.692611;-14.708943;NA;-26.92;-23.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;Hyporheic;0,029679752193100;284046;0,000000000000000;-63,875833333300001;51,366041666699999;364068
225;225;228;NA;HW28;NA;2016;1;164;2016-06-12 00:00:00;Hyporheic;NA;51,202150000000003;-63,923290000000001;NA;NA;NA;0,000000000000000;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;245,299564986999997;0,039983276564000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;111,335834024999997;NA;NA;NA;NA;NA;3357745;127970;0,275497599845000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,840567435952000;0,012703789964000;6.6504340461571;0.179970357823408;NA;NA;0,000000000000000;0,000000000000000;0,008036613957020;0,019038650433900;0,005911575817590;0,019970793866500;0,016073728290900;NA;0,345450000000000;3889,117545229999905;31,669047261900001;993,792157935999967;42,690976118000002;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;2609,218493660000149;305.887386147777;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;-96.615675;-13.840977;NA;-26.42;-24.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;Hyporheic;0,002224513043480;324950;0,000000000000000;-63,923333333300000;51,202083333300003;411898
226;226;229;NA;HW30;NA;2016;1;164;2016-06-12 00:00:00;Hyporheic;NA;51,186230000000002;-63,931880000000000;NA;NA;NA;0,000000000000000;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;248,015957404000005;0,005347307504000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;116,461645197999999;NA;NA;NA;NA;NA;4287500;30000;0,049220758905400;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;3,385030700830000;0,007939868727430;13.578234173195;0.0539911073472917;NA;NA;0,000000000000000;0,000000000000000;0,065225336813100;0,050867114216500;0,029782707125700;0,030069562221000;0,020207225276400;NA;1,957550000000000;22697,613841200000024;1221,423406039999918;1568,271552079999992;96,018375214399995;4349,651694289999796;105,853483494000002;373,996921057999998;20,406424090900000;NA;NA;NA;NA;NA;NA;NA;NA;2091,984024389999831;368.879629194526;-28,706705399699999;0,033336046409100;-72,393276287600003;0,084172036117500;-88.088362;-13.031111;NA;-26.41;-24.61;NA;NA;NA;NA;NA;NA;NA;NA;NA;Hyporheic;0,074253253689500;325810;0,000000000000000;-63,937291666699998;51,196458333300001;412926
227;227;230;NA;HW31;NA;2016;1;167;2016-06-15 00:00:00;Hyporheic;NA;51,303440000000002;-63,862940000000002;NA;NA;NA;0,000000000000000;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;231,648642832999997;3,056889030710000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;211,608792404000013;NA;NA;NA;NA;NA;3242571;34000;0,200065167345000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;2,172348083850000;0,014821088291400;4.98941350836333;0.0518738090196966;NA;NA;0,000000000000000;0,000000000000000;0,038848288885400;0,027904144886000;0,024505819412600;0,029405430552800;0,016228859917700;NA;1,151500000000000;2924,919426129999920;20,703075800600001;6,551743110760000;0,628828497198000;2285,185274150000168;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;2498,144056969999838;251.896203354864;-29,206322492500000;0,000000000000000;0,000000000000000;0,000000000000000;-103.303422;-14.479601;NA;-26.96;-21.76;NA;NA;NA;NA;NA;NA;NA;NA;NA;Hyporheic;0,119800588787000;300778;0,000000000000000;-63,862291666700003;51,305000000000000;383227
228;228;231;NA;HW32;NA;2016;1;165;2016-06-13 00:00:00;Hyporheic;NA;51,302540000000000;-63,870910000000002;NA;NA;NA;0,000000000000000;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;232,018642833000001;1,336054294230000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;411,830374710000001;NA;NA;NA;NA;NA;924689;9856;0,635450396220000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,615604488672000;0,012174465382200;6.88810078340038;0.0153504128732404;NA;NA;0,000000000000000;0,000000000000000;0,008981907867610;0,017130193118700;0,009470394811300;0,020315937350400;0,014028851084200;NA;0,115150000000000;1319,489802560000044;3,753299694790000;24,147944814300001;2,040807314850000;1060,794193080000014;241,886445739000010;53,773887783900001;16,877693726299999;NA;NA;NA;NA;NA;NA;NA;NA;2856,494255260000045;452.341278570843;-29,800999333899998;0,600340543030000;-65,284168060100001;2,908516174750000;-107.420659;-15.076469;NA;-25.89;-21.54;NA;NA;NA;NA;NA;NA;NA;NA;NA;Hyporheic;0,042347988643000;301419;0,000000000000000;-63,871041666700002;51,302500000000002;384049
229;229;232;NA;L328_1;L;2016;1;164;2016-06-12 00:00:00;Lake;NA;50,577269999999999;-63,461359999999999;NA;NA;NA;67,099999999999994;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;47,484252754499998;1,164532461490000;743,600000000000023;6,770000000000000;95,799999999999997;106,160623369000007;12,680000000000000;33;5,930000000000000;30,049886490599999;4.7;3.9;18.2;54.1;1002.3;715750;4750;0,805279345697000;0,594425000000000;0,019175000000000;5,104911954570000;0,339805191877000;0,310994000000000;0,000000000000000;17.1689435;0.028791499999577;NA;NA;NA;NA;NA;NA;30,518999999999998;5,413348700750000;0,084346186085500;0.905280804694049;0.012573344509635;NA;NA;0,000000000000000;0,000000000000000;0,129477930893000;0,072475549793200;0,081590267459900;0,052440139765700;0,014566764288000;NA;2,878750000000000;863,789215672999944;1,484768932620000;10,060260123000001;0,050794802815800;685,496698950999985;20,930609035900002;7,184665907110000;0,276756674882000;NA;NA;234.930302152634;0.170072124494877;8.57722405745827;9.95986650841558;12.4143845522859;14.4492665075424;12,163558499700001;15.5932486834802;-19,048719676299999;0,371961502662000;-68,724008011099997;6,525636826980000;-75.367182;-11.065578;NA;-27.04;-17.19;NA;NA;NA;NA;NA;NA;NA;NA;NA;Lake;0,118640271732000;392764;0,003391420912470;-63,463958333299999;50,578958333300001;502099
230;230;233;NA;L328_2;L;2016;1;164;2016-06-12 00:00:00;Lake;NA;50,465409999999999;-63,579059999999998;NA;NA;NA;25,600000000000001;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31,294327582899999;3,648938403590000;744,299999999999955;9,500000000000000;98,900000000000006;109,048163615999997;12,199999999999999;26;5,970000000000000;1,704612868670000;2.7;1.2;17.8;48.7;1003.4;0;0;0,000000000000000;0,986142857143000;0,164357142857000;4,629184685940000;0,000000000000000;0,276084500000000;0,005374500000000;NA;NA;NA;NA;NA;NA;NA;NA;27,207000000000001;5,653813914500000;0,062866722548200;0.773784576697401;0.0225272422464355;NA;NA;0,000000000000000;0,000000000000000;0,127137776567000;0,067861400197600;0,080294180430900;0,053106112785700;0,019607176464700;NA;2,763600000000000;739,102939317000050;26,096791257400000;7,610946517730000;0,085102589831100;586,688802329000055;17,315496073999999;5,223671616910000;0,156791537666000;NA;NA;217.772648749419;0.152788982378864;12.0438514367915;13.4639277330065;17.6588068206345;19.8686767354624;0,000000000000000;NA;-16,805697240299999;0,211082934835000;-64,419608230500003;1,193999997000000;-74.627719;-10.898521;NA;-27;-17.12;NA;NA;NA;NA;NA;NA;NA;NA;NA;Lake;0,118640271732000;403211;0,000000000000000;-63,581458333299999;50,467916666699999;517022
231;231;234;NA;L329_1;L;2016;1;164;2016-06-12 00:00:00;Lake;NA;50,562100000000001;-63,307180000000002;NA;NA;NA;36,600000000000001;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60,456090310299999;0,413161971277000;746,500000000000000;10,000000000000000;97,000000000000000;98,745338933400006;10,949999999999999;11;5,660000000000000;-2,988048275570000;2.4;1.6;19.8;48.7;1006.2;0;0;0,000000000000000;0,986142857143000;0,273928571429000;8,231119719830000;1,291259729130000;0,203135000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;155,042000000000002;6,309199497070000;0,018336127410000;0.764354568315172;0.000523889354533539;NA;NA;0,000000000000000;0,000000000000000;0,154903781152000;0,077871104075000;0,096685073146500;0,056037764177900;0,019506879957100;NA;3,339350000000000;909,007662061000019;1,973924666010000;18,740096037000001;0,169989991799000;770,484646012999974;9,011930055070000;14,672573364500000;0,276818430517000;NA;NA;139.005129920607;0.197823618939036;5.16859009881974;5.92389983542242;7.42912415094022;8.57511014016673;0,000000000000000;NA;-19,356386144199998;0,120722621627000;-57,754551958800000;0,484397146423000;-77.193049;-11.311333;NA;-27.58;-20.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Lake;0,118640271732000;394618;0,000000000000000;-63,307083333300000;50,560416666700000;505192
232;232;235;NA;L329_2;L;2016;1;164;2016-06-12 00:00:00;Lake;NA;50,471789999999999;-63,424050000000001;NA;NA;NA;7,900000000000000;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45,871787359400003;5,105645663730000;746,100000000000023;7,800000000000000;92,700000000000003;99,543673596000005;11,630000000000001;13;5,760000000000000;-5,161765469290000;1.9;1.4;17.8;47.5;1005.7;898000;4500;0,801119844945000;0,547857142857000;0,109571428571000;6,396171683700000;0,000000000000000;0,229455000000000;0,019227000000000;8.479074;NA;NA;NA;NA;NA;NA;NA;69,766999999999996;5,420683151720000;0,027766135792000;0.772736797988265;0.00995389773679531;NA;NA;0,000000000000000;0,000000000000000;0,138835752199000;0,072924589350500;0,085834496653200;0,049278104889900;0,022238266195100;NA;2,763600000000000;812,060657188000050;13,426916510900000;5,768935767320000;0,049352083051000;725,796121891999974;10,951823568300000;5,662803506110000;0,224191143023000;NA;NA;97.9463484564802;0.0318224504749563;4.18399007879131;3.88899206597945;6.56876485040331;6.13235553161632;13,844660783600000;21.3629791116427;-19,161638935900001;0,122364836749000;-61,110781394200004;2,278623728380000;-75.592572;-11.138946;NA;-27.37;-18.58;NA;NA;NA;NA;NA;NA;NA;NA;NA;Lake;0,137455524415000;403130;0,001767766952960;-63,422708333300001;50,468541666699998;516923
233;233;237;PR-04A;PR24;PR;2016;1;162;2016-06-10 00:00:00;Stream;NA;51,212850000000003;-63,922640000000001;NA;NA;NA;0,000000000000000;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;243,521380493000009;0,270598933715000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;17,544984617299999;NA;NA;NA;NA;NA;1059300;2300;2,669983533070000;0,613600000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;5,683675607710000;0,047673931265700;1.01791701592624;0.00576278290023497;NA;NA;0,000000000000000;0,000000000000000;0,133333384413000;0,071222967686300;0,079323466211700;0,048685633052400;0,014955558591400;NA;3,109050000000000;622,791554013999985;5,270261386100000;12,853316367800000;0,750218225917000;632,845408141999997;26,686837361199998;10,438244011000000;0,912924980350000;NA;NA;NA;NA;NA;NA;NA;NA;95,137833683699995;61.3966631854762;-17,937125030800001;0,354959521710000;-73,621648944699999;6,016524832920000;-98.008018;-14.052066;NA;-27.2;-19.63;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stream;0,167978467777000;322578;0,000000000000000;-63,922708333300001;51,212916666700004;409352
234;234;238;PR-04A;PR24.1;PR;2016;1;162;2016-06-10 00:00:00;Stream;NA;51,212850000000003;-63,922640000000001;NA;NA;NA;0,000000000000000;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;243,521380493000009;0,270598933715000;708,700000000000045;6,100000000000000;93,799999999999997;99,507081502700004;11,520000000000000;7;6,450000000000000;0,000000000000000;2.2;1;15.6;60;940.2;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;622,791554013999985;5,270261386100000;12,853316367800000;0,750218225917000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;65.6234685048861;0.144552951958417;4.96184322638667;6.02222759276376;8.34953534906391;10.1572448435275;0,000000000000000;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stream;0,167978467777000;322578;0,000000000000000;-63,922708333300001;51,212916666700004;409352
235;235;239;PR-04A;PR24.2;PR;2016;1;162;2016-06-10 00:00:00;Stream;NA;51,212850000000003;-63,922640000000001;NA;NA;NA;0,000000000000000;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;243,521380493000009;0,270598933715000;708,600000000000023;6,100000000000000;94,000000000000000;100,816960425000005;11,670000000000000;7;7,170000000000000;0,000000000000000;2;1.4;15.7;60.7;940.2;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;622,791554013999985;5,270261386100000;12,853316367800000;0,750218225917000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;42.9747788327003;0.0928598277190632;3.24935758676978;3.86863781868599;5.4678523271765;6.52494462058186;0,000000000000000;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stream;0,167978467777000;322578;0,000000000000000;-63,922708333300001;51,212916666700004;409352
236;236;240;PR-03B;PR25;PR;2016;1;162;2016-06-10 00:00:00;Stream;NA;51,209539999999997;-63,920929999999998;NA;NA;NA;0,000000000000000;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;243,979589616999988;0,264183900849000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;17,375908241299999;NA;NA;NA;NA;NA;864000;7500;2,741249645970000;0,547857142857000;0,000000000000000;15,027223557399999;2,106792189640000;0,134831000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;5,693105616090000;0,036148365465100;0.762782900251467;0.0020955574182931;NA;NA;0,000000000000000;0,000000000000000;0,131154915631000;0,069978687164200;0,077843201680300;0,047421519678700;0,019002847877000;NA;2,763600000000000;626,117724590999956;9,994486404060000;12,055527696100000;0,116095611717000;535,335581062999950;41,125692289600003;7,953888842440000;0,677759966741000;NA;NA;NA;NA;NA;NA;NA;NA;66,036391417299996;40.7806754396664;-16,363990242400000;0,260853631951000;-86,883263572800004;2,212132428240000;-97.889628;-13.988181;NA;-27.53;-17.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stream;0,149512780091000;323482;0,000000000000000;-63,921041666699999;51,209583333300003;410333
