"molecular.formula","mz","DBE","HC","OC","NC","C","H","N","O","S","Class","AI","AImod","NOSC","DBE_O","GFE","Compound.category","fl.categories","categories","aliphatic","low.O.unsaturated","high.O.unsaturated","polyphenols","condensed.aromatics","fl_condensed.aromatics","fl_polyphenolic","fl_highly.unsat.phenolic","fl_aliphatic","fl_peptide","fl_sugar","cluster","order"
"C14H18O10N0S0",345.08272,6,1.28571428571,0.714285714286,0,14,18,0,10,0,"CHO",0,0.111111111111111,0.142857142857143,-4,56.2285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"5",10823
"C14H18O10N0S1",377.054791,6,1.28571428571,0.714285714286,0,14,18,0,10,1,"CHOS",0,0,0.285714285714286,-4,52.1571428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"1",11055
"C14H18O10N2S0",373.088868,7,1.28571428571,0.714285714286,0.142857142857143,14,18,2,10,0,"CHON",0,0,0.571428571428572,-3,44.0142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"1",10595
"C14H18O11N0S0",361.077635,6,1.28571428571,0.785714285714,0,14,18,0,11,0,"CHO",0,0.0588235294117647,0.285714285714286,-5,52.1571428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"1",10807
"C14H18O11N0S1",393.049706,6,1.28571428571,0.785714285714,0,14,18,0,11,1,"CHOS",0,0,0.428571428571428,-5,48.0857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"1",10610
"C14H18O12N0S0",377.072549,6,1.28571428571,0.857142857143,0,14,18,0,12,0,"CHO",0,0,0.428571428571428,-6,48.0857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"1",10839
"C14H18O13N0S0",393.067464,6,1.28571428571,0.928571428571,0,14,18,0,13,0,"CHO",0,0,0.571428571428572,-7,44.0142857142857,"Sugars","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"1",5021
"C14H18O3N0S0",233.118318,6,1.28571428571,0.214285714286,0,14,18,0,3,0,"CHO",0.272727272727273,0.36,-0.857142857142857,3,84.7285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"5",11073
"C14H18O4N0S0",249.113233,6,1.28571428571,0.285714285714,0,14,18,0,4,0,"CHO",0.2,0.333333333333333,-0.714285714285714,2,80.6571428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"5",10822
"C14H18O5N0S0",265.108147,6,1.28571428571,0.357142857143,0,14,18,0,5,0,"CHO",0.111111111111111,0.304347826086957,-0.571428571428571,1,76.5857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"1",11054
"C14H18O6N0S0",281.103062,6,1.28571428571,0.428571428571,0,14,18,0,6,0,"CHO",0,0.272727272727273,-0.428571428571429,0,72.5142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"1",10808
"C14H18O7N0S0",297.097976,6,1.28571428571,0.5,0,14,18,0,7,0,"CHO",0,0.238095238095238,-0.285714285714286,-1,68.4428571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"5",10809
"C14H18O7N0S1",329.070047,6,1.28571428571,0.5,0,14,18,0,7,1,"CHOS",0,0.157894736842105,-0.142857142857143,-1,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"1",10596
"C14H18O7N2S0",325.104124,7,1.28571428571,0.5,0.142857142857143,14,18,2,7,0,"CHON",0,0.176470588235294,0.142857142857143,0,56.2285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"3",10597
"C14H18O8N0S0",313.092891,6,1.28571428571,0.571428571429,0,14,18,0,8,0,"CHO",0,0.2,-0.142857142857143,-2,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"5",10364
"C14H18O8N0S1",345.064962,6,1.28571428571,0.571428571429,0,14,18,0,8,1,"CHOS",0,0.111111111111111,0,-2,60.3,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"1",10580
"C14H18O8N2S0",341.099039,7,1.28571428571,0.571428571429,0.142857142857143,14,18,2,8,0,"CHON",0,0.125,0.285714285714286,-1,52.1571428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"1",10145
"C14H18O9N0S0",329.087806,6,1.28571428571,0.642857142857,0,14,18,0,9,0,"CHO",0,0.157894736842105,0,-3,60.3,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"5",10146
