site.name,sample.name,series,year,campaign,julian.day,sampling.date,sample.type,sample.type.year,lat,long,temp.water.ysi,do.cor.perc.ysi,ph.ysi,DOC,bact.abundance
NA,RO1-69.1,RO1,2018,1,162,2018-06-11,Reservoir,RO1,50.44775,-63.24297,4.93,105.107357540209,6.29,NA,NA
NA,RO1-69.2,RO1,2018,1,162,2018-06-11,Reservoir,RO1,50.4412,-63.23737,4.6,105.069521255682,6.37,NA,NA
NA,RO1-69.3,RO1,2018,1,162,2018-06-11,Reservoir,RO1,50.43237,-63.23342,4.51,105.898354404666,6.34,NA,NA
NA,RO1-70,RO1,2018,1,162,2018-06-11,Reservoir,RO1,50.42953,-63.2201,5.12,102.610423838393,6.2,5.58936374293936,1345300
NA,RO1-70.1,RO1,2018,1,162,2018-06-11,Reservoir,RO1,50.42914,-63.21473,7.88,104.918529242492,6.01,NA,NA
NA,RO1-70.2,RO1,2018,1,162,2018-06-11,Reservoir,RO1,50.43269,-63.21702,7.53,103.181783817664,6.22,NA,NA
NA,RO1-71,RO1,2018,1,162,2018-06-11,Reservoir,RO1,50.43269,-63.21702,5.25,102.466467341324,6.23,5.64744751145689,NA
NA,RO1-72,RO1,2018,1,164,2018-06-13,Reservoir,RO1,50.3816556790664,-63.2382348618186,7.74,97.185028895702,5.21,6.70414579558777,1795875
NA,RO1-72.1,RO1,2018,1,164,2018-06-13,Reservoir,RO1,50.3831542568266,-63.2375250787482,5.89,105.201215932761,5.87,NA,NA
NA,RO1-72.2,RO1,2018,1,164,2018-06-13,Reservoir,RO1,50.3826021492307,-63.2364209717498,8.81,73.8665132861988,4.42,NA,NA
NA,RO1-72.3,RO1,2018,1,164,2018-06-13,Reservoir,RO1,50.384337344532,-63.2379194026762,4.86,109.394916046755,6,NA,NA
NA,RO1-73,RO1,2018,1,165,2018-06-14,Reservoir,RO1,50.3900950380315,-63.2454904220937,7.83,110.965921460469,6.42,5.54726633272941,805743.055555556
NA,RO1-73.1,RO1,2018,1,165,2018-06-14,Reservoir,RO1,50.3936443011477,-63.2345282168954,7.17,105.901810092321,6.47,NA,NA
NA,RO1-73.2,RO1,2018,1,165,2018-06-14,Reservoir,RO1,50.39561611399,-63.2292442762603,9.07,113.573193696981,6.38,NA,NA
NA,RO1-73.3,RO1,2018,1,165,2018-06-14,Reservoir,RO1,50.4058695407701,-63.227351521406,7.5,109.064093457326,6.36,NA,NA
NA,RO1-73.4,RO1,2018,1,165,2018-06-14,Reservoir,RO1,50.4064216483659,-63.2219098511996,11.25,112.761846610884,6.38,NA,NA
NA,RO1-73hypo,RO1,2018,1,165,2018-06-14,Deep,Deep,50.3900950380315,-63.2454904220937,4.76,103.029886312546,6.38,6.14036022594053,846125
NA,RO1-74,RO1,2018,1,165,2018-06-14,Reservoir,RO1,50.4195933581526,-63.2300329241163,6.32,108.145523167126,6.29,5.54673345411915,831687.5
NA,RO1-74.1,RO1,2018,1,165,2018-06-14,Reservoir,RO1,50.4173060552555,-63.223802606054,6.35,107.680171247772,6.32,NA,NA
NA,RO1-74.2,RO1,2018,1,165,2018-06-14,Reservoir,RO1,50.400035059722,-63.2443252773969,5.83,104.651233253639,6.39,NA,NA
NA,RO2-133,RO2,2018,1,156,2018-06-05,Reservoir,RO2,50.73842,-63.2343,3.46,84.706454674219,5.65,5.51049770862198,936928.571428571
NA,RO2-133.1,RO2,2018,1,156,2018-06-05,Reservoir,RO2,50.74892,-63.2349,3.62,84.0012063183314,5.71,NA,NA
NA,RO2-133.2,RO2,2018,1,156,2018-06-05,Reservoir,RO2,50.74376,-63.22223,3.24,82.3063908349851,5.86,NA,NA
NA,RO2-134,RO2,2018,1,156,2018-06-05,Reservoir,RO2,50.73161,-63.21055,4.96,74.3468395271961,5.46,5.83182351060429,1319400
NA,RO2-134.1,RO2,2018,1,156,2018-06-05,Reservoir,RO2,50.70945,-63.21615,6.56,80.4558500311558,5.65,NA,NA
NA,RO2-134.2,RO2,2018,1,156,2018-06-05,Reservoir,RO2,50.72822,-63.22412,3.18,82.5948914038289,5.93,NA,NA
NA,RO2-134.3,RO2,2018,1,156,2018-06-05,Reservoir,RO2,50.72601,-63.24281,3.51,76.7056928964099,5.64,NA,NA
NA,RO2-135,RO2,2018,1,156,2018-06-05,Reservoir,RO2,50.71584,-63.25835,4.6,88.6322287253869,5.46,6.74571032718747,1109916.66666667
NA,RO2-135.1,RO2,2018,1,156,2018-06-05,Reservoir,RO2,50.70046,-63.25201,3.56,78.3671921891927,5.8,NA,NA
NA,RO2-136,RO2,2018,1,158,2018-06-07,Reservoir,RO2,50.89086,-63.22932,3.3,87.8802397702492,5.46,5.45507833315571,1081666.66666667
NA,RO2-136.1,RO2,2018,1,158,2018-06-07,Reservoir,RO2,50.88265,-63.21584,3.52,86.5945250486524,5.97,NA,NA
NA,RO2-136.2,RO2,2018,1,158,2018-06-07,Reservoir,RO2,50.87832,-63.22719,3.38,88.1568893578705,6.01,NA,NA
NA,RO2-136.3,RO2,2018,1,158,2018-06-07,Reservoir,RO2,50.87634,-63.20211,4.57,93.3067131814133,5.54,NA,NA
NA,RO2-136.4,RO2,2018,1,158,2018-06-07,Reservoir,RO2,50.86664,-63.20188,3.39,88.1985270566612,5.98,NA,NA
NA,RO2-136.5,RO2,2018,1,158,2018-06-07,Reservoir,RO2,50.87508,-63.19241,7.27,85.6297814710159,5.91,NA,NA
NA,RO2-136.6,RO2,2018,1,158,2018-06-07,Reservoir,RO2,50.86961,-63.18369,5.9,84.2582109083437,5.94,NA,NA
NA,RO2-137,RO2,2018,1,158,2018-06-07,Reservoir,RO2,50.85374,-63.14445,6.23,87.8128229679271,5.57,6.89065330917617,1577600
NA,RO2-137.1,RO2,2018,1,158,2018-06-07,Reservoir,RO2,50.86309,-63.14241,9.08,97.3084671649818,5.53,NA,NA
NA,RO2-137.2,RO2,2018,1,158,2018-06-07,Reservoir,RO2,50.85899,-63.16331,4.6,84.3391853588012,5.81,NA,NA
NA,RO2-137.3,RO2,2018,1,158,2018-06-07,Reservoir,RO2,50.86002,-63.18161,3.44,84.9200500874301,5.95,NA,NA
NA,RO2-138,RO2,2018,1,158,2018-06-07,Reservoir,RO2,50.84692,-63.18555,3.26,85.3592758559602,6.05,5.36022594053075,1136250
NA,RO2-139,RO2,2018,1,165,2018-06-14,Reservoir,RO2,50.6581398605742,-63.2608046196484,3.94,81.3256211465821,5.59,5.59202813599062,670111.111111111
NA,RO2-139hypo,RO2,2018,1,165,2018-06-14,Deep,Deep,50.6581398605742,-63.2608046196484,3.83,75.6162155043001,5.74,5.5360758819141,782506.944444444
NA,RO2-140,RO2,2018,1,165,2018-06-14,Reservoir,RO2,50.7071933421006,-63.2347838818074,4.24,92.7065940362536,5.91,5.31546413726953,NA
NA,RO2-140.1,RO2,2018,1,165,2018-06-14,Reservoir,RO2,50.7219117031368,-63.2350802703946,4.99,89.1000880113939,6.1,NA,NA
NA,RO2-140.2,RO2,2018,1,165,2018-06-14,Reservoir,RO2,50.7040865150422,-63.2427301545977,4.33,90.1342457034554,6.1,NA,NA
NA,RO2-140.3,RO2,2018,1,165,2018-06-14,Reservoir,RO2,50.6906781877145,-63.24896047266,3.95,87.1991521393172,6.02,NA,NA
NA,RO2-140.4,RO2,2018,1,165,2018-06-14,Reservoir,RO2,50.67632,-63.25141,4.21,85.8654296911413,6.11,NA,NA
NA,RO2-140.5,RO2,2018,1,165,2018-06-14,Reservoir,RO2,50.67112,-63.23382,4.5,87.5770441615503,6.09,NA,NA
NA,RO2-141,RO2,2018,1,165,2018-06-14,Reservoir,RO2,50.6775853504415,-63.2639447819237,6.06,87.7922103107741,6,5.62879676009805,965000
NA,RO2-142,RO2,2018,1,165,2018-06-14,Reservoir,RO2,50.6595235448058,-63.271752395698,5.71,85.0558755720353,5.99,5.5877651071086,NA
NA,RO2-143,RO2,2018,1,166,2018-06-15,Reservoir,RO2,50.8249192060194,-63.1807424331171,7.56,86.8144752239261,5.86,5.5978898007034,NA
NA,RO2-143.1,RO2,2018,1,166,2018-06-15,Reservoir,RO2,50.8279952340535,-63.2019570604432,4.53,91.7621996854175,6.11,NA,NA
NA,RO2-143.2,RO2,2018,1,166,2018-06-15,Reservoir,RO2,50.8248403335057,-63.1937551227409,4.08,92.9086050526651,6.19,NA,NA
NA,RO2-143.3,RO2,2018,1,166,2018-06-15,Reservoir,RO2,50.8189248949788,-63.1879191286066,6.19,98.1505446805975,6.08,NA,NA
NA,RO2-144,RO2,2018,1,166,2018-06-15,Reservoir,RO2,50.8001532367199,-63.203376626584,8.03,92.5563862811017,5.92,6.02203055180297,1753625
NA,RO2-144.1,RO2,2018,1,166,2018-06-15,Reservoir,RO2,50.7964462285764,-63.198644739448,4.1,91.5010899485471,6.17,NA,NA
NA,RO2-144.2,RO2,2018,1,166,2018-06-15,Reservoir,RO2,50.7712858967084,-63.186262968109,8.15,89.9929702184584,6.09,NA,NA
NA,RO2-144.3,RO2,2018,1,166,2018-06-15,Reservoir,RO2,50.7734943270918,-63.1980138211632,6.58,87.3751612589095,6,NA,NA
NA,RO2-144.4,RO2,2018,1,166,2018-06-15,Reservoir,RO2,50.7697084464345,-63.2214366624861,8.16,92.9527303458211,6.06,NA,NA
NA,RO2-145,RO2,2018,1,166,2018-06-15,Reservoir,RO2,50.7645028605308,-63.2097646742174,4.33,89.3160980203841,6.11,5.20939415982542,1074333.33333333
NA,RO2-145.1,RO2,2018,1,166,2018-06-15,Reservoir,RO2,50.7589029120586,-63.2259319552652,5.98,90.6607837272594,6.17,NA,NA
NA,RO2-145.2,RO2,2018,1,166,2018-06-15,Reservoir,RO2,50.7615845775242,-63.1969885789504,4.46,87.328920733086,6.05,NA,NA
NA,RO2-145.3,RO2,2018,1,166,2018-06-15,Reservoir,RO2,50.7456523297583,-63.201799330872,6.45,91.4847103139124,6.11,NA,NA
NA,RO3-19,RO3,2018,1,162,2018-06-11,Reservoir,RO3,51.32025,-63.39528,5.99,118.485130881978,5.2,5.97215005715473,1604675
NA,RO3-20,RO3,2018,1,162,2018-06-11,Reservoir,RO3,51.26436,-63.33523,5.36,91.7639813967115,5.26,5.85420347085109,1735062.5
NA,SN47,NA,2018,1,166,2018-06-15,Soil,Soil,50.55941,-63.20881,NA,NA,NA,0.64948560739894,1451366.66666667
NA,ST46,ST,2018,1,166,2018-06-15,Stream,Stream,50.49453,-63.25628,NA,NA,NA,1.96716200768991,401343.75
NA,ST47,ST,2018,1,166,2018-06-15,Stream,Stream,50.55941,-63.20881,9.03,119.983755306896,5.26,5.96487581835187,982071.428571429
NA,ST48,ST,2018,1,157,2018-06-06,Stream,Stream,50.49695,-63.25772,13.6,107.454456364699,5.09,6.35768471370674,1486600
NA,SW44,NA,2018,1,157,2018-06-06,Soilwater,Soilwater,50.37939,-63.26417,3.97,94.386348347095,5.6,6.99833731684506,34812500
NA,SW44.2,NA,2018,1,157,2018-06-06,Soilwater,Soilwater,50.37939,-63.26417,4.39,83.9762346479392,5.56,NA,NA
NA,SW45,NA,2018,1,157,2018-06-06,Soilwater,Soilwater,50.43427,-63.25359,7.08,74.7283957319125,4.7,5.75392289306869,14512500
NA,SW45.2,NA,2018,1,157,2018-06-06,Soilwater,Soilwater,50.43427,-63.25359,7.85,69.2405037253061,5.15,NA,NA
NA,SW45.3,NA,2018,1,157,2018-06-06,Soilwater,Soilwater,50.43427,-63.25359,7.47,67.7286400463821,5.1,NA,NA
NA,SW46,NA,2018,1,166,2018-06-15,Soilwater,Soilwater,50.49301,-63.25597,5.92,12.0722649380153,4.82,3.80806401330147,21575750
NA,TR59,TR,2018,1,156,2018-06-05,Tributary,Tributary,50.71781,-63.26071,NA,NA,NA,5.67806297412449,1245333.33333333
NA,TR60,TR,2018,1,157,2018-06-06,Tributary,Tributary,50.63342,-63.16599,6.71,85.4251296697988,5.16,7.13550867712772,1472000
NA,TR61,TR,2018,1,158,2018-06-07,Tributary,Tributary,50.878,-63.20259,5.03,99.2551699966051,5.26,4.82593785721708,672681.818181818
NA,TR62,TR,2018,1,161,2018-06-10,Tributary,Tributary,50.31022,-63.66126,7.35,100.630071814282,5.92,5.63701548373688,1223516.66666667
NA,TR63,TR,2018,1,161,2018-06-10,Tributary,Tributary,51.90758,-63.82327,5.09,137.286414214932,5.3,5.67442585472306,963642.857142857
NA,TR64,TR,2018,1,162,2018-06-11,Tributary,Tributary,50.42866,-63.21355,9.7,94.6967913246044,5.46,9.01953652707056,1182950
NA,L359,L,2018,2,227,2018-08-15,Lake,Lake,50.98285,-63.21728,20.63,102.226934379502,5.19,4.19257425742574,610909.090909091
NA,L360,L,2018,2,227,2018-08-15,Lake,Lake,50.70988,-63.12644,21.7,102.414947588806,4.83,8.02277227722772,1151333.33333333
NA,L361,L,2018,2,227,2018-08-15,Lake,Lake,50.64603,-63.34478,22.65,113.497554605462,4.86,5.32277227722772,805659.722222222
NA,LR155,LR,2018,2,222,2018-08-10,River,Downriver,50.30901,-63.62223,14.1,106.297720990428,4.9,5.34207920792079,1017580.35714286
NA,LR155.1,LR,2018,2,222,2018-08-10,River,Downriver,50.30858,-63.6338,14.07,112.10506688545,5.35,NA,NA
NA,LR155.2,LR,2018,2,222,2018-08-10,River,Downriver,50.30866,-63.64862,13.97,111.678073240685,5.49,NA,NA
NA,LR155.3,LR,2018,2,222,2018-08-10,River,Downriver,50.30231,-63.66432,14,111.525286614269,5.75,NA,NA
NA,LR155.4,LR,2018,2,222,2018-08-10,River,Downriver,50.30883,-63.70369,15.19,110.310151866135,5.9,NA,NA
NA,LR155.5,LR,2018,2,222,2018-08-10,River,Downriver,50.31874,-63.73459,14.32,109.142042027241,5.9,NA,NA
NA,LR156,LR,2018,2,222,2018-08-10,River,Downriver,50.31548,-63.7736344,14.65,109.529585289261,5.99,6.08118811881188,1463000
NA,LR157,LR,2018,2,222,2018-08-10,River,Downriver,50.31608,-63.52723,14.51,105.693770078156,5.23,5.47227722772277,1410600
NA,LR158,LR,2018,2,225,2018-08-13,HeadwaterLakes,HeadwaterLakes,52.08756,-63.83723,18.9,94.0933283908369,5.46,5.06683168316832,1220916.66666667
NA,LR159,LR,2018,2,225,2018-08-13,River,Upriver,51.98607,-63.78621,18.97,100.374739557577,5.61,5.72970297029703,NA
NA,LR159.1,LR,2018,2,225,2018-08-13,River,Upriver,51.97623,-63.7755,19.08,109.653916353708,5.64,NA,NA
NA,LR160,LR,2018,2,225,2018-08-13,River,Upriver,51.90498,-63.81533,19.35,106.828251559143,5.67,7.55049504950495,1981000
NA,LR161,LR,2018,2,225,2018-08-13,River,Upriver,51.78181,-63.71451,19.41,101.400048869213,5.83,5.85693069306931,1306083.33333333
NA,LR162,LR,2018,2,226,2018-08-14,River,Upriver,51.57398,-63.69089,18.81,102.232719804645,5.52,5.63861386138614,NA
NA,LR162.1,LR,2018,2,226,2018-08-14,River,Upriver,51.53424,-63.74671,18.92,100.752624547168,5.7,NA,NA
NA,LR163,LR,2018,2,226,2018-08-14,River,Upriver,51.42532,-63.7782,20.24,102.745991177244,5.8,5.66237623762376,1819875
NA,LR164,LR,2018,2,228,2018-08-16,River,Downriver,50.32297,-63.3671,14.71,94.798594303154,5.66,5.32029702970297,1114416.66666667
NA,LR164.1,LR,2018,2,228,2018-08-16,River,Downriver,50.31146,-63.34178,14.71,96.0769985831758,5.98,NA,NA
NA,LR164.2,LR,2018,2,228,2018-08-16,River,Downriver,50.315,-63.31142,14.79,94.2857762354816,6.24,NA,NA
NA,LR165,LR,2018,2,228,2018-08-16,River,Downriver,50.32755,-63.28729,14.98,95.4650663749394,6.06,5.33663366336634,636458.333333333
NA,LR165.1,LR,2018,2,228,2018-08-16,River,Downriver,50.35105,-63.27349,14.86,97.0323026139789,6.05,NA,NA
NA,LR165.2,LR,2018,2,228,2018-08-16,River,Downriver,50.36848,-63.26741,14.86,94.7868589028677,6.01,NA,NA
NA,LR166,LR,2018,2,228,2018-08-16,River,Downriver,50.38268,-63.26734,14.92,94.7120832536315,6.03,5.31534653465346,163568.62745098
NA,RO1-75,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.62702,-63.18756,13.8,88.7110242452803,5.61,5.22749703908409,1143166.66666667
NA,RO1-75.1,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.62719,-63.17301,13.92,90.168755551233,6,NA,NA
NA,RO1-75.2,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.6208,-63.16891,14.52,91.3827672667829,6.25,NA,NA
NA,RO1-75.3,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.621533,-63.1099,14.54,96.8272714449348,6.29,NA,NA
NA,RO1-75.4,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.60321,-63.17719,14.38,91.4521762033457,6.2,NA,NA
NA,RO1-75.5,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.59292,-63.17927,14.52,92.5631443503015,6.37,NA,NA
NA,RO1-75.6,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.58176,-63.18516,14.53,92.3223972590214,6.32,NA,NA
NA,RO1-75.7,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.57441,-63.18983,14.56,92.5689570102445,6.3,NA,NA
NA,RO1-76,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.55155,-63.21071,14.65,93.3594997235736,6.07,5.20973154362416,828625
NA,RO1-76.1,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.4696,-63.23295,19.87,88.9889046297627,6.18,NA,NA
NA,RO1-76.2,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.46794,-63.24289,13.65,90.5958748890607,6.03,NA,NA
NA,RO1-76.3,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.48719,-63.24904,14.36,92.574472629137,6.4,NA,NA
NA,RO1-76.4,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.51006,-63.24502,14.7,93.597717591766,6.28,NA,NA
NA,RO1-76.5,RO1,2018,2,220,2018-08-08,Reservoir,RO1,50.5338,-63.22104,14.91,93.8359677741814,6.31,NA,NA
NA,RO1-77,RO1,2018,2,221,2018-08-09,Reservoir,RO1,50.39017,-63.24573,16.03,97.9833212955588,5.88,5.40811290959337,1445300
NA,RO1-77.1,RO1,2018,2,221,2018-08-09,Reservoir,RO1,50.38694,-63.23753,15.83,97.263170655305,5.87,NA,NA
NA,RO1-77.2,RO1,2018,2,221,2018-08-09,Reservoir,RO1,50.39483,-63.23406,15.73,97.3750936403613,5.85,NA,NA
NA,RO1-77.3,RO1,2018,2,221,2018-08-09,Reservoir,RO1,50.39491,-63.22917,16.36,94.3570505909344,5.93,NA,NA
NA,RO1-77.4,RO1,2018,2,221,2018-08-09,Reservoir,RO1,50.39948,-63.24557,15.68,98.6579090263498,5.93,NA,NA
NA,RO1-77.5,RO1,2018,2,221,2018-08-09,Reservoir,RO1,50.40019,-63.23965,15.68,98.6841768322628,5.92,NA,NA
NA,RO1-77hypo,RO1,2018,2,221,2018-08-09,Deep,Deep,50.39017,-63.24573,10.66,85.6146215419078,5.46,5.3740623766285,908651.785714286
NA,RO1-78,RO1,2018,2,221,2018-08-09,Reservoir,RO1,50.3815,-63.23823,18.62,97.4082215408723,5.33,11.1128108961705,NA
NA,RO1-78.1,RO1,2018,2,221,2018-08-09,Reservoir,RO1,50.38315,-63.23776,16.95,86.4998932497515,5.69,NA,NA
NA,RO1-78.2,RO1,2018,2,221,2018-08-09,Reservoir,RO1,50.38268,-63.23658,18.23,83.214000072907,4.63,NA,NA
NA,RO1-79,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.41044,-63.23287,14.52,95.7176298714064,5.54,5.34099881563364,NA
NA,RO1-79.1,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.40642,-63.22191,15.96,91.9832590453795,5.7,NA,NA
NA,RO1-79.2,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.40555,-63.22709,14.95,94.5190763288142,5.5,NA,NA
NA,RO1-79.3,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.41447,-63.23677,15.05,95.904249143612,5.7,NA,NA
NA,RO1-79.4,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.41776,-63.22372,15.1,97.1893452933849,5.96,NA,NA
NA,RO1-79.5,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.42464,-63.22656,15.15,97.3558147613325,5.89,NA,NA
NA,RO1-80,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.42945,-63.21962,15.84,98.4839111042892,6.05,5.59465061192262,1108083.33333333
NA,RO1-80.1,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.42913,-63.21476,17.04,101.056593726161,6.12,NA,NA
NA,RO1-80.2,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.43292,-63.21655,17.7,102.238365864402,6.09,NA,NA
NA,RO1-80.3,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.43379,-63.22853,17.42,101.620561275232,6.11,NA,NA
NA,RO1-80.4,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.43253,-63.23311,15.69,97.9636325267927,5.92,NA,NA
NA,RO1-80hypo,RO1,2018,2,223,2018-08-11,Deep,Deep,50.42945,-63.21962,9.28,79.5770948027023,5.56,5.47868140544809,NA
NA,RO1-81,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.4416,-63.23745,15.05,95.913677164963,5.95,5.30250690880379,918437.5
NA,RO1-81.1,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.43988,-63.24253,15.02,95.638437865149,5.99,NA,NA
NA,RO1-82,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.43958,-63.24253,18.25,98.2761641316928,6.1,9.23953809711804,2242666.66666667
NA,RO1-82.1,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.44349,-63.2242,17.1,98.7712662213459,5.91,NA,NA
NA,RO1-82.2,RO1,2018,2,223,2018-08-11,Reservoir,RO1,50.4475,-63.221617,16.17,99.0334385150147,5.92,NA,NA
NA,RO1-83,RO1,2018,2,226,2018-08-14,Reservoir,RO1,50.46282,-63.23437,13.98,89.1519251391495,5.43,5.33705092775365,961285.714285714
NA,RO1-83.1,RO1,2018,2,226,2018-08-14,Reservoir,RO1,50.4569,-63.22932,13.85,89.7650908259712,5.77,NA,NA
NA,RO1-84,RO1,2018,2,226,2018-08-14,Reservoir,RO1,50.4569,-63.22932,17.16,99.0650884395444,6.42,5.29263718910383,1004428.57142857
NA,RO1-85,RO1,2018,2,226,2018-08-14,Reservoir,RO1,50.46254,-63.23069,17.92,93.11225356487,6.15,5.44857876036321,NA
NA,RO1-85hypo,RO1,2018,2,226,2018-08-14,Deep,Deep,50.46254,-63.23069,11.66,14.047055244981,5.29,NA,NA
NA,RO1-86,RO1,2018,2,226,2018-08-14,Reservoir,RO1,50.46385,-63.21866,17.44,91.8814826044602,6.04,6.24062376628504,1891875
NA,RO1-87,RO1,2018,2,226,2018-08-14,Reservoir,RO1,50.45919,-63.22017,16.96,95.3342457629135,5.9,5.45844848006317,NA
NA,RO1-87.1,RO1,2018,2,226,2018-08-14,Reservoir,RO1,50.458,-63.22546,14.29,95.7944695661866,6.03,NA,NA
NA,RO1-87.2,RO1,2018,2,226,2018-08-14,Reservoir,RO1,50.45233,-63.22822,14.26,90.5077146997587,5.92,NA,NA
NA,RO1-88,RO1,2018,2,226,2018-08-14,Reservoir,RO1,50.44612,-63.23666,18.07,98.4725994470879,6.27,5.24723647848401,NA
NA,RO1-88.1,RO1,2018,2,226,2018-08-14,Reservoir,RO1,50.44759,-63.34273,16.39,98.1777119936789,6.07,NA,NA
NA,RO1-88.2,RO1,2018,2,226,2018-08-14,Reservoir,RO1,50.44612,-63.23666,16.68,99.0259706100252,6.08,NA,NA
NA,RO2-146,RO2,2018,2,221,2018-08-09,Reservoir,RO2,51.03435,-63.28845,20.63,89.6062654599816,6.66,5.19492696407422,1210083.33333333
NA,RO2-147,RO2,2018,2,221,2018-08-09,Reservoir,RO2,51.01214,-63.31373,21.31,96.3592299601305,5.79,5.06464666403474,NA
NA,RO2-148,RO2,2018,2,221,2018-08-09,Reservoir,RO2,50.92237,-63.36094,20.7,97.6446407902567,5.62,5.01036320568496,1155750
NA,RO2-149,RO2,2018,2,221,2018-08-09,Reservoir,RO2,51.06722,-63.17792,21.27,97.1234748442277,5.4,4.73351756810107,1333100
NA,RO2-150,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.89086,-63.22877,19.81,92.8921643062547,5.97,4.9753257007501,NA
NA,RO2-150.1,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.88313,-63.2164,19.46,99.1599087059034,6.09,NA,NA
NA,RO2-150.2,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.87832,-63.22719,19.89,94.8597801930386,6.08,NA,NA
NA,RO2-150.3,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.8769,-63.20219,20.32,94.0916766173416,5.86,NA,NA
NA,RO2-150.4,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.86688,-63.20117,19.85,94.5853815248783,5.92,NA,NA
NA,RO2-150.5,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.87532,-63.1921,21.16,95.3559689839016,6.02,NA,NA
NA,RO2-150.6,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.86964,-63.18358,21.16,98.3598504049223,5.99,NA,NA
NA,RO2-151,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.85402,-63.14439,20.98,92.5231688696139,5.82,5.48016186340308,1542500
NA,RO2-151.1,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.86352,-63.19281,22.25,95.3334058786276,5.97,NA,NA
NA,RO2-151.2,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.85898,-63.16096,21.11,94.8794807271811,5.89,NA,NA
NA,RO2-151.3,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.8576,-63.18233,19.71,96.7718582247268,5.92,NA,NA
NA,RO2-152,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.84464,-63.18327,20.09,98.098727578448,6,5.10412554283458,809500
NA,RO2-152.1,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.80987,-63.19368,19.92,95.5194151063943,6.03,NA,NA
NA,RO2-152.2,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.82611,-63.20258,20.78,95.6888909171562,6.13,NA,NA
NA,RO2-153,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.82473,-63.17992,22.96,98.1624461262923,6.17,5.22700355309909,NA
NA,RO2-153.1,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.82516,-63.1876,20.98,95.760394760323,5.96,NA,NA
NA,RO2-153.2,RO2,2018,2,224,2018-08-12,Reservoir,RO2,50.82019,-63.18713,20.31,94.8295152359834,6.12,NA,NA
NA,RO2-154,RO2,2018,2,225,2018-08-13,Reservoir,RO2,50.6587,-63.26083,19.74,96.2452794087041,5.71,5.12879984208448,990901.785714286
NA,RO2-154_40m,RO2,2018,2,225,2018-08-13,Deep,Deep,50.6587,-63.26083,4.62,82.0958193320801,5.82,5.27881958152389,693900
NA,RO2-154hypo,RO2,2018,2,225,2018-08-13,Deep,Deep,50.6587,-63.26083,4.38,77.6274737889154,6.01,5.17666798262929,NA
NA,RO2-155,RO2,2018,2,225,2018-08-13,Reservoir,RO2,50.65929,-63.27199,19.7,100.289229031375,6.2,5.04227290601652,NA
NA,RO2-155.1,RO2,2018,2,225,2018-08-13,Reservoir,RO2,50.67348,-63.25148,20.13,97.8214261872803,6.14,NA,NA
NA,RO2-155.2,RO2,2018,2,225,2018-08-13,Reservoir,RO2,50.67254,-63.23224,20.72,100.24614265364,6.26,NA,NA
